order_id,order_date,store_id,product_id,qty,unit_price,discount,channel,unit_cost,revenue,cost,profit
9343,2024-12-05,S002,P007,7,40,0.2,Online,25.516564598463315,224.0,178.61595218924322,45.38404781075678
9344,2024-08-07,S004,P010,4,30,0.1,Online,21.79225824619319,108.0,87.16903298477276,20.830967015227245
9345,2024-01-08,S002,P004,6,20,0.0,In-Store,13.88476218319221,120.0,83.30857309915326,36.691426900846736
9346,2024-12-09,S003,P006,4,40,0.1,Online,26.31531007122061,144.0,105.26124028488243,38.73875971511757
9347,2024-10-01,S001,P002,5,20,0.1,Online,15.481054471718355,90.0,77.40527235859177,12.594727641408227
9348,2024-12-18,S002,P004,5,10,0.2,In-Store,6.445395711549542,40.0,32.226978557747714,7.773021442252286
9349,2024-03-06,S003,P005,1,20,0.05,In-Store,12.174935168716349,19.0,12.174935168716349,6.825064831283651
9350,2024-03-19,S004,P009,6,10,0.1,In-Store,6.188680201977458,54.0,37.132081211864744,16.867918788135256
9351,2024-03-26,S002,P009,8,10,0.1,In-Store,7.171180801029482,72.0,57.36944640823586,14.63055359176414
9352,2024-05-03,S001,P008,5,50,0.05,Online,29.934360202909353,237.5,149.67180101454676,87.82819898545324
9353,2024-07-20,S002,P004,6,30,0.2,In-Store,20.761843111218926,144.0,124.57105866731357,19.428941332686435
9354,2024-05-29,S003,P006,5,20,0.05,Online,12.314727428502074,95.0,61.57363714251037,33.42636285748963
9355,2024-02-15,S002,P007,1,40,0.1,In-Store,26.908812252425427,36.0,26.908812252425427,9.091187747574573
9356,2024-04-22,S002,P001,5,50,0.2,Online,28.445009382533932,200.0,142.22504691266965,57.774953087330346
9357,2024-03-31,S004,P001,2,30,0.05,In-Store,16.78892944302322,57.0,33.57785888604644,23.422141113953558
9358,2024-05-20,S002,P004,4,50,0.2,In-Store,33.105887465783454,160.0,132.42354986313381,27.576450136866185
9359,2024-10-15,S001,P003,2,20,0.0,In-Store,11.608957281665003,40.0,23.217914563330005,16.782085436669995
9360,2024-08-05,S002,P010,8,20,0.2,In-Store,10.588741772448344,128.0,84.70993417958675,43.29006582041325
9361,2024-03-17,S004,P004,7,20,0.1,Online,11.584370055611465,126.0,81.09059038928027,44.909409610719734
9362,2024-11-29,S003,P009,9,30,0.0,In-Store,18.555542061083475,270.0,166.9998785497513,103.00012145024871
9363,2024-05-31,S002,P002,4,50,0.1,In-Store,29.781978421639856,180.0,119.12791368655942,60.872086313440576
9364,2024-11-18,S002,P004,5,40,0.2,In-Store,27.295543109193762,160.0,136.4777155459688,23.522284454031194
9365,2024-08-26,S004,P007,9,50,0.05,Online,30.36331927621173,427.5,273.2698734859056,154.23012651409442
9366,2024-04-24,S004,P002,9,30,0.2,In-Store,16.724976778686646,216.0,150.52479100817982,65.47520899182018
9367,2024-11-14,S004,P008,2,10,0.2,In-Store,7.730859228134246,16.0,15.461718456268493,0.5382815437315074
9368,2024-04-03,S002,P010,1,10,0.05,In-Store,6.735156833407596,9.5,6.735156833407596,2.764843166592404
9369,2024-02-17,S001,P004,3,10,0.2,In-Store,5.6848693197883,24.0,17.0546079593649,6.945392040635099
9370,2024-07-09,S004,P009,1,40,0.05,Online,23.978416503050152,38.0,23.978416503050152,14.021583496949848
9371,2024-01-12,S003,P001,6,30,0.1,In-Store,20.127789791407583,162.0,120.7667387484455,41.233261251554495
9372,2024-06-04,S002,P007,8,30,0.0,Online,16.16169869613885,240.0,129.2935895691108,110.7064104308892
9373,2024-06-20,S003,P001,4,10,0.1,Online,6.152639540893365,36.0,24.61055816357346,11.389441836426538
9374,2024-10-22,S003,P010,4,30,0.0,In-Store,16.677081225630854,120.0,66.70832490252342,53.291675097476585
9375,2024-06-25,S001,P009,1,30,0.05,Online,18.280749761462932,28.5,18.280749761462932,10.219250238537068
9376,2024-12-06,S003,P010,9,20,0.0,In-Store,12.614384473789382,180.0,113.52946026410444,66.47053973589556
9377,2024-02-26,S004,P010,8,40,0.1,Online,26.598923358818773,288.0,212.79138687055018,75.20861312944982
9378,2024-12-08,S004,P001,3,30,0.2,Online,15.204315557930684,72.0,45.61294667379205,26.387053326207948
9379,2024-12-05,S002,P003,3,10,0.2,In-Store,7.078766161184276,24.0,21.236298483552826,2.763701516447174
9380,2024-07-21,S001,P007,4,50,0.1,Online,38.677727490515615,180.0,154.71090996206246,25.28909003793754
9381,2024-07-03,S001,P001,4,50,0.05,Online,29.53015792673122,190.0,118.12063170692488,71.87936829307512
9382,2024-04-30,S003,P005,2,40,0.1,In-Store,21.245978533326415,72.0,42.49195706665283,29.50804293334717
9383,2024-08-13,S001,P006,4,30,0.2,In-Store,23.118385563472202,96.0,92.47354225388881,3.5264577461111912
9384,2024-07-20,S003,P003,2,20,0.0,Online,12.559805561041099,40.0,25.119611122082198,14.880388877917802
9385,2024-11-25,S003,P006,7,30,0.0,Online,21.191025333150506,210.0,148.33717733205356,61.66282266794644
9386,2024-12-28,S001,P004,5,10,0.05,Online,6.841489267448045,47.5,34.20744633724023,13.292553662759772
9387,2024-12-21,S002,P006,7,30,0.05,In-Store,22.696696310006445,199.5,158.8768741700451,40.62312582995489
9388,2024-08-03,S003,P006,6,50,0.0,Online,32.31132764395383,300.0,193.867965863723,106.13203413627701
9389,2024-02-12,S004,P004,2,50,0.2,Online,35.53097794079852,80.0,71.06195588159704,8.938044118402956
9390,2024-01-23,S004,P001,2,40,0.0,Online,20.562862514937244,80.0,41.12572502987449,38.87427497012551
9391,2024-06-03,S001,P003,1,10,0.1,In-Store,5.029674326814293,9.0,5.029674326814293,3.970325673185707
9392,2024-07-04,S001,P010,1,40,0.0,In-Store,29.334315609281994,40.0,29.334315609281994,10.665684390718006
9393,2024-09-05,S003,P007,5,30,0.1,Online,21.92669963978393,135.0,109.63349819891965,25.366501801080346
9394,2024-08-24,S003,P002,5,20,0.1,In-Store,10.915532491490438,90.0,54.57766245745219,35.42233754254781
9395,2024-10-19,S004,P004,7,40,0.2,In-Store,27.407623189873732,224.0,191.85336232911612,32.14663767088388
9396,2024-05-13,S003,P006,1,50,0.1,Online,30.018010148021247,45.0,30.018010148021247,14.981989851978753
9397,2024-11-16,S004,P005,5,10,0.1,Online,5.588880870071491,45.0,27.944404350357456,17.055595649642544
9398,2024-01-22,S003,P006,2,30,0.05,In-Store,23.44358898923003,57.0,46.88717797846006,10.112822021539941
9399,2024-12-26,S002,P005,1,10,0.1,In-Store,7.801900459548627,9.0,7.801900459548627,1.1980995404513726
9400,2024-03-28,S002,P009,7,10,0.1,Online,7.02545334640716,63.0,49.178173424850115,13.821826575149885
9401,2024-06-01,S004,P002,3,10,0.1,Online,7.983329262139247,27.0,23.94998778641774,3.05001221358226
9402,2024-05-04,S002,P004,9,50,0.1,In-Store,27.654060200674746,405.0,248.8865418060727,156.1134581939273
9403,2024-03-19,S002,P001,5,20,0.2,In-Store,14.969171406919763,80.0,74.84585703459882,5.154142965401178
9404,2024-12-11,S001,P007,5,40,0.0,In-Store,26.73251187801576,200.0,133.6625593900788,66.3374406099212
9405,2024-02-20,S003,P001,5,50,0.0,Online,27.72367799479387,250.0,138.61838997396936,111.38161002603064
9406,2024-08-03,S001,P006,9,20,0.0,Online,13.747239724601696,180.0,123.72515752141527,56.27484247858473
9407,2024-06-24,S004,P010,1,30,0.1,In-Store,23.928832443357397,27.0,23.928832443357397,3.071167556642603
9408,2024-12-23,S001,P010,5,40,0.05,In-Store,22.66695672075139,190.0,113.33478360375695,76.66521639624305
9409,2024-09-09,S004,P009,6,20,0.05,In-Store,12.808003531791561,114.0,76.84802119074936,37.151978809250636
9410,2024-09-02,S002,P002,9,30,0.1,Online,15.884544881933856,243.0,142.9609039374047,100.03909606259529
9411,2024-08-14,S001,P001,3,40,0.2,Online,23.15925016195045,96.0,69.47775048585135,26.522249514148655
9412,2024-04-15,S002,P010,1,30,0.05,Online,17.665376425336426,28.5,17.665376425336426,10.834623574663574
9413,2024-07-11,S003,P003,8,50,0.2,Online,33.60253570237287,320.0,268.82028561898295,51.17971438101705
9414,2024-11-11,S002,P006,9,30,0.0,In-Store,15.600558203254977,270.0,140.4050238292948,129.5949761707052
9415,2024-10-28,S003,P007,6,10,0.0,Online,7.652432642028754,60.0,45.914595852172525,14.085404147827475
9416,2024-02-05,S002,P008,5,50,0.05,Online,39.3996040029688,237.5,196.998020014844,40.501979985156
9417,2024-07-22,S001,P004,8,30,0.05,In-Store,21.121861014814435,228.0,168.97488811851548,59.02511188148452
9418,2024-09-23,S001,P008,6,50,0.1,In-Store,35.05133713111208,270.0,210.30802278667247,59.69197721332753
9419,2024-09-24,S002,P007,6,40,0.2,In-Store,23.602596207952722,192.0,141.61557724771632,50.38442275228368
9420,2024-06-18,S004,P008,9,10,0.0,Online,7.678668285738852,90.0,69.10801457164968,20.891985428350324
9421,2024-02-08,S004,P005,9,10,0.05,Online,7.461454384517143,85.5,67.15308946065429,18.346910539345714
9422,2024-05-18,S003,P010,1,30,0.2,Online,16.064846645752908,24.0,16.064846645752908,7.935153354247092
9423,2024-10-18,S003,P007,2,40,0.05,In-Store,28.598360291292565,76.0,57.19672058258513,18.80327941741487
9424,2024-02-21,S002,P004,1,50,0.1,Online,26.88490112747401,45.0,26.88490112747401,18.11509887252599
9425,2024-10-13,S001,P001,2,30,0.2,Online,17.12998054235464,48.0,34.25996108470928,13.740038915290718
9426,2024-10-15,S003,P003,3,20,0.0,Online,14.924624754759128,60.0,44.77387426427738,15.226125735722619
9427,2024-05-20,S002,P010,2,30,0.05,In-Store,19.287383736578985,57.0,38.57476747315797,18.42523252684203
9428,2024-05-25,S003,P009,6,20,0.2,Online,12.720512915402967,96.0,76.32307749241781,19.67692250758219
9429,2024-11-09,S001,P004,4,10,0.1,Online,5.761695605705464,36.0,23.046782422821856,12.953217577178144
9430,2024-07-02,S003,P005,5,30,0.2,In-Store,20.56039851068638,120.0,102.8019925534319,17.1980074465681
9431,2024-05-31,S002,P003,9,30,0.1,Online,16.27189430566064,243.0,146.44704875094578,96.55295124905422
9432,2024-07-19,S003,P006,2,10,0.05,Online,7.391382524336397,19.0,14.782765048672793,4.217234951327207
9433,2024-05-07,S004,P004,3,50,0.1,Online,32.99994452821668,135.0,98.99983358465005,36.00016641534995
9434,2024-10-13,S003,P005,1,30,0.0,In-Store,22.60511960026555,30.0,22.60511960026555,7.3948803997344505
9435,2024-11-06,S001,P007,2,40,0.2,In-Store,25.932759722018265,64.0,51.86551944403653,12.13448055596347
9436,2024-09-09,S001,P007,1,10,0.0,In-Store,5.880043355219695,10.0,5.880043355219695,4.119956644780305
9437,2024-09-22,S001,P009,9,50,0.05,Online,25.17963130250523,427.5,226.61668172254707,200.88331827745293
9438,2024-07-06,S001,P002,3,10,0.0,In-Store,6.234982923439092,30.0,18.704948770317277,11.295051229682723
9439,2024-08-17,S002,P004,3,10,0.0,Online,7.838635692456329,30.0,23.515907077368986,6.484092922631014
9440,2024-09-27,S003,P008,7,50,0.2,Online,37.54382586908,280.0,262.80678108356,17.193218916440003
9441,2024-09-15,S003,P004,1,50,0.0,In-Store,39.97666587087528,50.0,39.97666587087528,10.02333412912472
9442,2024-10-25,S003,P003,9,50,0.2,Online,27.349376155142096,360.0,246.14438539627886,113.85561460372114
9443,2024-07-16,S003,P010,7,40,0.05,Online,27.651910611932674,266.0,193.56337428352873,72.43662571647127
9444,2024-11-18,S002,P006,9,20,0.0,Online,10.801924441138794,180.0,97.21731997024915,82.78268002975085
9445,2024-02-25,S001,P003,8,10,0.2,In-Store,7.715333109475834,64.0,61.72266487580667,2.2773351241933284
9446,2024-11-14,S003,P002,5,30,0.1,Online,18.131342890231505,135.0,90.65671445115753,44.34328554884247
9447,2024-07-21,S003,P009,3,20,0.2,Online,15.361514806757384,48.0,46.08454442027215,1.9154555797278476
9448,2024-09-27,S001,P003,9,30,0.0,In-Store,16.827870024518933,270.0,151.4508302206704,118.54916977932959
9449,2024-04-18,S004,P001,5,30,0.0,In-Store,16.433515325689896,150.0,82.16757662844948,67.83242337155052
9450,2024-04-25,S004,P009,9,30,0.2,Online,16.61023429903028,216.0,149.49210869127253,66.50789130872747
9451,2024-04-01,S001,P005,3,40,0.2,In-Store,29.357559728870967,96.0,88.0726791866129,7.927320813387098
9452,2024-05-17,S003,P007,6,40,0.2,In-Store,30.361574829263517,192.0,182.1694489755811,9.830551024418895
9453,2024-10-29,S001,P002,2,20,0.0,In-Store,10.242170207975068,40.0,20.484340415950136,19.515659584049864
9454,2024-02-26,S003,P001,3,50,0.05,Online,27.22855343191127,142.5,81.68566029573381,60.81433970426619
9455,2024-02-19,S003,P006,2,40,0.05,Online,20.03934521444096,76.0,40.07869042888192,35.92130957111808
9456,2024-03-11,S004,P005,2,10,0.1,Online,5.181648704845881,18.0,10.363297409691762,7.6367025903082375
9457,2024-03-22,S004,P010,5,20,0.0,Online,10.539133735125727,100.0,52.69566867562864,47.30433132437136
9458,2024-04-14,S003,P006,4,10,0.0,Online,5.884080825701153,40.0,23.53632330280461,16.46367669719539
9459,2024-03-28,S003,P002,4,30,0.0,Online,16.916613364706997,120.0,67.66645345882799,52.33354654117201
9460,2024-01-02,S003,P007,8,10,0.2,In-Store,6.986227802413146,64.0,55.88982241930517,8.110177580694831
9461,2024-12-25,S004,P001,6,40,0.0,Online,31.97028996250222,240.0,191.82173977501333,48.17826022498667
9462,2024-03-24,S003,P008,2,10,0.2,Online,6.982705805290897,16.0,13.965411610581794,2.0345883894182055
9463,2024-02-12,S001,P007,1,30,0.1,Online,15.00539522164759,27.0,15.00539522164759,11.99460477835241
9464,2024-06-02,S002,P007,5,30,0.1,Online,16.169310154637117,135.0,80.84655077318558,54.153449226814416
9465,2024-11-22,S002,P006,7,40,0.0,In-Store,21.313251582807236,280.0,149.19276107965067,130.80723892034933
9466,2024-04-03,S003,P010,5,20,0.0,Online,12.505551928663268,100.0,62.52775964331634,37.47224035668366
9467,2024-10-24,S001,P005,4,50,0.1,Online,29.172011909025038,180.0,116.68804763610015,63.31195236389985
9468,2024-05-12,S003,P009,5,20,0.0,Online,15.784427725230339,100.0,78.92213862615169,21.077861373848307
9469,2024-03-05,S001,P003,8,50,0.0,In-Store,27.54199253127848,400.0,220.33594025022785,179.66405974977215
9470,2024-10-16,S004,P009,5,40,0.0,In-Store,27.989146839412005,200.0,139.94573419706003,60.054265802939966
9471,2024-09-13,S004,P005,9,40,0.05,In-Store,21.958845588239633,342.0,197.6296102941567,144.3703897058433
9472,2024-07-31,S003,P008,7,40,0.0,In-Store,26.508662467709915,280.0,185.5606372739694,94.4393627260306
9473,2024-05-27,S004,P003,2,30,0.05,Online,15.22411058484223,57.0,30.44822116968446,26.55177883031554
9474,2024-03-01,S003,P007,9,20,0.2,In-Store,10.29007431750684,144.0,92.61066885756155,51.38933114243845
9475,2024-05-28,S002,P010,2,50,0.0,In-Store,25.47510680906274,100.0,50.95021361812548,49.04978638187452
9476,2024-03-28,S001,P004,6,20,0.0,Online,10.937564433146365,120.0,65.6253865988782,54.374613401121806
9477,2024-11-19,S001,P005,8,50,0.05,In-Store,25.061175357970473,380.0,200.4894028637638,179.5105971362362
9478,2024-10-04,S002,P004,2,10,0.2,In-Store,6.476997074895586,16.0,12.953994149791171,3.0460058502088287
9479,2024-03-22,S002,P009,6,20,0.05,In-Store,12.327106434984852,114.0,73.9626386099091,40.037361390090894
9480,2024-05-08,S002,P007,5,10,0.2,Online,5.187220887656565,40.0,25.936104438282825,14.063895561717175
9481,2024-10-12,S002,P006,7,40,0.05,Online,20.937957418418854,266.0,146.565701928932,119.43429807106801
9482,2024-12-18,S004,P006,5,30,0.05,Online,21.971276123695947,142.5,109.85638061847973,32.64361938152027
9483,2024-10-06,S001,P010,3,30,0.1,Online,15.221218261396363,81.0,45.66365478418909,35.33634521581091
9484,2024-09-26,S001,P007,6,20,0.05,In-Store,15.520253436342797,114.0,93.12152061805678,20.878479381943222
9485,2024-10-18,S002,P005,7,10,0.1,Online,6.112499836736591,63.0,42.78749885715614,20.212501142843863
9486,2024-07-21,S003,P010,1,10,0.0,Online,5.430974003383734,10.0,5.430974003383734,4.569025996616266
9487,2024-01-24,S003,P003,8,50,0.0,In-Store,37.91325826855411,400.0,303.3060661484329,96.69393385156712
9488,2024-12-16,S003,P003,8,20,0.1,In-Store,12.126664535675687,144.0,97.0133162854055,46.986683714594506
9489,2024-11-06,S003,P007,4,20,0.0,Online,13.426406182619344,80.0,53.705624730477375,26.294375269522625
9490,2024-07-26,S004,P010,8,10,0.0,Online,6.4802863471442915,80.0,51.84229077715433,28.157709222845668
9491,2024-10-06,S001,P001,3,10,0.2,Online,6.793802808372855,24.0,20.381408425118565,3.6185915748814352
9492,2024-07-23,S001,P004,5,30,0.1,In-Store,16.608571515032374,135.0,83.04285757516186,51.95714242483814
9493,2024-05-31,S001,P010,3,20,0.0,In-Store,12.376694748321686,60.0,37.13008424496506,22.86991575503494
9494,2024-01-26,S003,P008,2,30,0.05,Online,17.658398060030336,57.0,35.31679612006067,21.683203879939327
9495,2024-07-12,S002,P004,5,40,0.05,Online,29.31813983467249,190.0,146.59069917336245,43.40930082663755
9496,2024-12-01,S003,P001,8,40,0.2,Online,29.39648168523761,256.0,235.17185348190088,20.828146518099118
9497,2024-08-25,S001,P005,9,10,0.05,In-Store,7.982708931043909,85.5,71.84438037939518,13.655619620604824
9498,2024-11-16,S003,P001,5,50,0.1,Online,39.97565395842022,225.0,199.8782697921011,25.121730207898906
9499,2024-03-15,S002,P009,3,10,0.0,In-Store,5.290334809387983,30.0,15.87100442816395,14.12899557183605
9500,2024-06-11,S002,P008,3,20,0.05,Online,12.784854175329325,57.0,38.35456252598797,18.645437474012027
9501,2024-10-25,S003,P007,8,10,0.2,Online,7.244715142933988,64.0,57.95772114347191,6.0422788565280925
9502,2024-01-29,S001,P005,3,30,0.2,In-Store,21.039049164909173,72.0,63.11714749472752,8.882852505272481
9503,2024-06-13,S004,P004,9,10,0.1,Online,6.455576638523462,81.0,58.10018974671116,22.89981025328884
9504,2024-12-02,S001,P007,1,30,0.1,In-Store,15.894449387491337,27.0,15.894449387491337,11.105550612508663
9505,2024-07-04,S004,P003,1,40,0.2,Online,25.625180814045336,32.0,25.625180814045336,6.374819185954664
9506,2024-02-23,S001,P008,5,30,0.05,In-Store,23.606809943889644,142.5,118.03404971944822,24.46595028055178
9507,2024-10-21,S003,P005,4,20,0.0,In-Store,12.628377832019273,80.0,50.513511328077094,29.486488671922906
9508,2024-02-11,S004,P005,3,10,0.2,In-Store,5.085349161168573,24.0,15.256047483505718,8.743952516494282
9509,2024-10-11,S001,P001,1,20,0.0,Online,12.40664240037348,20.0,12.40664240037348,7.59335759962652
9510,2024-05-17,S003,P010,7,30,0.2,Online,19.211003517466317,168.0,134.47702462226422,33.522975377735776
9511,2024-07-05,S001,P008,1,30,0.1,Online,21.652383337314877,27.0,21.652383337314877,5.347616662685123
9512,2024-07-22,S002,P007,6,30,0.1,In-Store,17.052221193861552,162.0,102.3133271631693,59.686672836830695
9513,2024-02-11,S002,P001,2,30,0.2,In-Store,20.234988269019254,48.0,40.46997653803851,7.530023461961491
9514,2024-12-15,S001,P004,4,30,0.1,In-Store,16.561054074648524,108.0,66.2442162985941,41.7557837014059
9515,2024-10-14,S003,P004,8,10,0.05,In-Store,6.848014315908202,76.0,54.784114527265615,21.215885472734385
9516,2024-01-26,S001,P009,3,50,0.2,Online,32.829546495799825,120.0,98.48863948739947,21.511360512600533
9517,2024-02-25,S003,P010,9,20,0.0,Online,15.156795524187551,180.0,136.41115971768795,43.58884028231205
9518,2024-09-09,S004,P002,5,40,0.05,In-Store,25.547188543367376,190.0,127.73594271683689,62.26405728316311
9519,2024-05-01,S002,P004,6,40,0.0,Online,23.426325742018474,240.0,140.55795445211083,99.44204554788917
9520,2024-04-15,S004,P010,2,20,0.2,Online,13.186140148800202,32.0,26.372280297600405,5.627719702399595
9521,2024-05-09,S003,P003,1,10,0.1,Online,6.678427523090185,9.0,6.678427523090185,2.3215724769098154
9522,2024-12-02,S001,P010,5,20,0.0,In-Store,10.55338015953556,100.0,52.766900797677806,47.233099202322194
9523,2024-06-06,S002,P005,1,30,0.05,In-Store,20.132412419036598,28.5,20.132412419036598,8.367587580963402
9524,2024-08-18,S003,P007,4,50,0.1,In-Store,35.41326444865962,180.0,141.65305779463847,38.34694220536153
9525,2024-11-03,S003,P005,8,20,0.0,Online,15.307220307991878,160.0,122.45776246393503,37.542237536064974
9526,2024-03-31,S002,P005,2,10,0.05,In-Store,5.640727060685881,19.0,11.281454121371763,7.7185458786282375
9527,2024-01-22,S001,P004,6,30,0.1,In-Store,19.1066445833429,162.0,114.63986750005739,47.36013249994261
9528,2024-10-16,S002,P009,5,20,0.0,Online,10.35034654983881,100.0,51.75173274919405,48.24826725080595
9529,2024-04-19,S001,P006,1,20,0.0,Online,10.984751651290356,20.0,10.984751651290356,9.015248348709644
9530,2024-02-18,S001,P010,8,30,0.05,Online,23.32704461410282,228.0,186.61635691282257,41.38364308717743
9531,2024-05-08,S003,P006,5,10,0.1,Online,7.815298832890152,45.0,39.07649416445076,5.923505835549243
9532,2024-03-13,S001,P006,9,50,0.2,In-Store,25.61985573737552,360.0,230.5787016363797,129.4212983636203
9533,2024-12-05,S001,P006,2,50,0.0,Online,33.01510264734663,100.0,66.03020529469326,33.96979470530674
9534,2024-02-22,S002,P001,6,30,0.1,In-Store,16.237756491094757,162.0,97.42653894656854,64.57346105343146
9535,2024-12-21,S002,P006,7,40,0.1,In-Store,28.454573853674155,252.0,199.18201697571908,52.81798302428092
9536,2024-06-16,S001,P004,1,10,0.05,In-Store,6.8699452940378745,9.5,6.8699452940378745,2.6300547059621255
9537,2024-02-14,S003,P002,4,40,0.1,In-Store,26.198734765634157,144.0,104.79493906253663,39.20506093746337
9538,2024-04-14,S002,P006,2,40,0.1,In-Store,26.23662060643431,72.0,52.47324121286862,19.526758787131378
9539,2024-05-29,S004,P001,7,40,0.0,In-Store,27.391672028346377,280.0,191.74170419842466,88.25829580157534
9540,2024-05-25,S003,P001,3,10,0.05,In-Store,6.3210303892099855,28.5,18.963091167629955,9.536908832370045
9541,2024-07-22,S002,P005,9,40,0.1,In-Store,28.78293253496578,324.0,259.046392814692,64.95360718530799
9542,2024-12-27,S002,P006,8,30,0.05,Online,21.410065775367208,228.0,171.28052620293766,56.719473797062335
9543,2024-10-25,S004,P002,7,20,0.2,Online,12.02694066466001,112.0,84.18858465262008,27.81141534737992
9544,2024-06-15,S001,P010,8,30,0.2,Online,21.483131273008265,192.0,171.86505018406612,20.13494981593388
9545,2024-07-19,S002,P008,1,20,0.1,In-Store,12.057504559947251,18.0,12.057504559947251,5.942495440052749
9546,2024-05-13,S004,P004,6,50,0.0,In-Store,33.82258387560578,300.0,202.9355032536347,97.06449674636531
9547,2024-07-29,S004,P004,7,40,0.0,Online,22.538417163572056,280.0,157.7689201450044,122.23107985499561
9548,2024-02-17,S002,P010,7,50,0.05,In-Store,29.735778920295253,332.5,208.15045244206678,124.34954755793322
9549,2024-05-05,S003,P005,9,50,0.05,Online,28.27608072195519,427.5,254.4847264975967,173.0152735024033
9550,2024-08-26,S002,P010,7,10,0.1,Online,7.9669818089496385,63.0,55.76887266264747,7.231127337352532
9551,2024-01-07,S004,P004,7,40,0.1,In-Store,27.338927673586987,252.0,191.3724937151089,60.6275062848911
9552,2024-09-28,S002,P005,6,50,0.2,In-Store,35.11628721275,240.0,210.69772327650003,29.302276723499972
9553,2024-02-06,S003,P010,3,20,0.2,In-Store,13.825804092488326,48.0,41.47741227746498,6.522587722535022
9554,2024-07-29,S001,P003,6,20,0.0,In-Store,10.171382555179653,120.0,61.02829533107791,58.97170466892209
9555,2024-06-13,S001,P008,9,10,0.2,Online,7.155494947992906,72.0,64.39945453193616,7.600545468063842
9556,2024-05-04,S002,P006,3,50,0.0,In-Store,36.6847349278777,150.0,110.0542047836331,39.9457952163669
9557,2024-12-02,S002,P008,3,50,0.0,Online,30.108768818478772,150.0,90.32630645543631,59.67369354456369
9558,2024-07-10,S004,P005,7,50,0.0,Online,33.79839285720067,350.0,236.58875000040467,113.41124999959533
9559,2024-08-05,S003,P007,7,10,0.1,Online,5.082782610213164,63.0,35.57947827149215,27.42052172850785
9560,2024-08-01,S004,P010,5,40,0.1,Online,22.548524379779803,180.0,112.74262189889902,67.25737810110098
9561,2024-03-02,S004,P007,8,50,0.2,In-Store,27.882358041500616,320.0,223.05886433200493,96.94113566799507
9562,2024-11-23,S001,P006,8,50,0.1,Online,28.843690711537036,360.0,230.7495256922963,129.2504743077037
9563,2024-06-09,S004,P010,2,30,0.0,Online,18.43732950367488,60.0,36.87465900734976,23.125340992650237
9564,2024-03-06,S004,P004,6,20,0.1,In-Store,11.310279958398446,108.0,67.86167975039068,40.13832024960932
9565,2024-10-12,S001,P006,5,40,0.05,In-Store,22.743879450904302,190.0,113.71939725452151,76.28060274547849
9566,2024-08-26,S001,P009,4,40,0.2,In-Store,31.475238561786888,128.0,125.90095424714755,2.0990457528524473
9567,2024-01-20,S003,P004,7,40,0.0,In-Store,23.037861010108678,280.0,161.26502707076074,118.73497292923926
9568,2024-07-06,S003,P006,4,50,0.1,Online,33.502932604572194,180.0,134.01173041828878,45.98826958171122
9569,2024-03-22,S003,P006,5,30,0.1,In-Store,20.779966159516,135.0,103.89983079758,31.100169202420005
9570,2024-12-28,S002,P003,8,40,0.0,In-Store,23.72456715414709,320.0,189.7965372331767,130.2034627668233
9571,2024-07-20,S001,P004,5,10,0.2,In-Store,5.2053160990187,40.0,26.026580495093498,13.973419504906502
9572,2024-05-11,S002,P003,9,10,0.1,Online,6.4208779600521755,81.0,57.78790164046958,23.212098359530422
9573,2024-02-06,S002,P003,2,20,0.05,In-Store,15.934778671272287,38.0,31.869557342544574,6.130442657455426
9574,2024-05-11,S003,P010,2,30,0.05,Online,17.569319738984596,57.0,35.13863947796919,21.861360522030807
9575,2024-03-17,S001,P004,9,40,0.0,Online,20.053467183132923,360.0,180.4812046481963,179.5187953518037
9576,2024-03-29,S002,P004,2,30,0.1,In-Store,22.171048695417653,54.0,44.342097390835306,9.657902609164694
9577,2024-09-09,S004,P006,3,10,0.2,In-Store,5.754253237042648,24.0,17.262759711127945,6.737240288872055
9578,2024-12-09,S004,P004,6,40,0.05,In-Store,30.20694947935884,228.0,181.24169687615304,46.75830312384696
9579,2024-07-12,S001,P006,4,50,0.2,Online,28.832214446245114,160.0,115.32885778498046,44.67114221501954
9580,2024-06-24,S002,P002,8,10,0.1,In-Store,7.614537298409036,72.0,60.916298387272285,11.083701612727715
9581,2024-02-02,S003,P004,8,20,0.05,Online,15.483547137611078,152.0,123.86837710088862,28.131622899111377
9582,2024-02-27,S002,P002,2,40,0.2,In-Store,26.968954902793392,64.0,53.937909805586784,10.062090194413216
9583,2024-07-19,S004,P008,2,20,0.05,Online,15.003261441969544,38.0,30.006522883939088,7.993477116060912
9584,2024-01-28,S004,P009,3,30,0.2,In-Store,22.80263767782906,72.0,68.40791303348718,3.5920869665128237
9585,2024-02-04,S003,P007,2,20,0.05,Online,12.097210464228585,38.0,24.19442092845717,13.80557907154283
9586,2024-05-04,S001,P006,5,20,0.0,In-Store,13.950942391591834,100.0,69.75471195795917,30.245288042040826
9587,2024-11-16,S002,P008,1,50,0.1,Online,34.069096446898186,45.0,34.069096446898186,10.930903553101814
9588,2024-02-11,S004,P004,7,20,0.0,Online,12.571063463918758,140.0,87.9974442474313,52.002555752568696
9589,2024-03-25,S002,P010,8,50,0.05,In-Store,36.3516503170563,380.0,290.8132025364504,89.18679746354962
9590,2024-07-06,S003,P002,4,20,0.2,Online,12.829833497768583,64.0,51.31933399107433,12.68066600892567
9591,2024-04-20,S003,P004,7,50,0.0,In-Store,29.008618662266194,350.0,203.06033063586335,146.93966936413665
