order_id,order_date,store_id,product_id,qty,unit_price,discount,channel,unit_cost,revenue,cost,profit,Rev_Calc,Rev_Diff,rev_flag
15631,09-Apr-24,S002,P010,3,20,0.2,Online,15.1801,48,45.5403,2.4597,60,12,Mismatch
15804,29-Dec-24,S003,P006,3,20,0.2,Online,15.2296,48,45.6888,2.3112,60,12,Mismatch
15959,08-Dec-24,S001,P008,3,20,0.2,In-Store,12.0315,48,36.0945,11.9055,60,12,Mismatch
15972,21-Apr-24,S002,P001,3,20,0.2,Online,10.0893,48,30.2678,17.7322,60,12,Mismatch
15977,27-Nov-24,S004,P001,3,20,0.2,In-Store,13.2472,48,39.7416,8.2584,60,12,Mismatch
16281,12-Jul-24,S003,P008,3,20,0.2,In-Store,12.4094,48,37.2282,10.7718,60,12,Mismatch
16785,13-Oct-24,S001,P008,3,20,0.2,Online,12.5784,48,37.7351,10.2649,60,12,Mismatch
16955,24-Jun-24,S004,P007,3,20,0.2,In-Store,13.2027,48,39.6081,8.3919,60,12,Mismatch
17022,01-Jun-24,S002,P004,3,20,0.2,In-Store,14.7679,48,44.3038,3.6962,60,12,Mismatch
17121,02-Feb-24,S001,P001,3,20,0.2,Online,15.749,48,47.247,0.753,60,12,Mismatch
17483,01-Jan-24,S002,P006,3,20,0.2,Online,11.5748,48,34.7244,13.2756,60,12,Mismatch
17701,16-Jul-24,S003,P004,3,20,0.2,Online,12.0018,48,36.0055,11.9945,60,12,Mismatch
17841,04-Apr-24,S003,P010,3,20,0.2,In-Store,11.2045,48,33.6135,14.3865,60,12,Mismatch
17907,07-Sep-24,S002,P001,3,20,0.2,In-Store,10.3438,48,31.0314,16.9686,60,12,Mismatch
18239,13-Sep-24,S003,P001,3,20,0.2,Online,14.7089,48,44.1268,3.8732,60,12,Mismatch
18356,24-Jul-24,S002,P005,3,20,0.2,In-Store,12.9047,48,38.7142,9.2858,60,12,Mismatch
18380,01-Apr-24,S002,P009,3,20,0.2,Online,11.1882,48,33.5646,14.4354,60,12,Mismatch
18429,20-Jul-24,S003,P004,3,20,0.2,In-Store,13.7689,48,41.3067,6.6933,60,12,Mismatch
18597,16-May-24,S002,P009,3,20,0.2,Online,14.3177,48,42.9532,5.0468,60,12,Mismatch
18638,13-Feb-24,S004,P001,3,20,0.2,Online,14.7264,48,44.1791,3.8209,60,12,Mismatch
18675,29-Feb-24,S002,P002,3,20,0.2,Online,10.6716,48,32.0149,15.9851,60,12,Mismatch
18763,17-May-24,S004,P006,3,20,0.2,In-Store,15.1997,48,45.5991,2.4009,60,12,Mismatch
18805,06-Sep-24,S004,P010,3,20,0.2,In-Store,15.0549,48,45.1647,2.8353,60,12,Mismatch
18869,21-May-24,S001,P002,3,20,0.2,In-Store,11.4038,48,34.2113,13.7887,60,12,Mismatch
19125,30-Sep-24,S001,P010,3,20,0.2,Online,15.0197,48,45.0591,2.9409,60,12,Mismatch
19522,27-Nov-24,S001,P002,3,20,0.2,In-Store,15.2357,48,45.7072,2.2928,60,12,Mismatch
19539,05-Jun-24,S004,P010,3,20,0.2,In-Store,13.9918,48,41.9753,6.0247,60,12,Mismatch
19695,03-Aug-24,S003,P001,3,20,0.2,Online,14.3336,48,43.0008,4.9992,60,12,Mismatch
19726,14-May-24,S003,P001,3,20,0.2,In-Store,14.9766,48,44.9299,3.0701,60,12,Mismatch
19903,02-Aug-24,S002,P010,3,20,0.2,In-Store,14.8573,48,44.5719,3.4281,60,12,Mismatch
234,06-Apr-24,S002,P009,2,40,0.2,Online,31.7642,64,63.5284,0.4716,80,16,Mismatch
243,11-Dec-24,S002,P003,2,40,0.2,In-Store,28.2997,64,56.5994,7.4006,80,16,Mismatch
287,14-Aug-24,S002,P008,2,40,0.2,Online,20.7388,64,41.4775,22.5225,80,16,Mismatch
869,15-Dec-24,S004,P006,2,40,0.2,Online,23.4098,64,46.8195,17.1805,80,16,Mismatch
985,27-Apr-24,S003,P004,2,40,0.2,In-Store,20.9951,64,41.9901,22.0099,80,16,Mismatch
1025,13-Nov-24,S002,P009,2,40,0.2,In-Store,24.6542,64,49.3085,14.6915,80,16,Mismatch
1208,25-Jun-24,S002,P006,2,40,0.2,In-Store,27.8376,64,55.6753,8.3247,80,16,Mismatch
1297,21-Aug-24,S004,P002,2,40,0.2,In-Store,25.8743,64,51.7487,12.2513,80,16,Mismatch
1544,28-Nov-24,S001,P002,2,40,0.2,In-Store,20.2063,64,40.4127,23.5873,80,16,Mismatch
1690,20-Aug-24,S003,P008,2,40,0.2,In-Store,21.9356,64,43.8713,20.1287,80,16,Mismatch
1700,29-Aug-24,S003,P007,2,40,0.2,Online,25.5134,64,51.0268,12.9732,80,16,Mismatch
1787,15-Aug-24,S002,P001,2,40,0.2,In-Store,23.8784,64,47.7569,16.2431,80,16,Mismatch
1789,14-Jun-24,S001,P004,2,40,0.2,In-Store,26.7755,64,53.5511,10.4489,80,16,Mismatch
2019,16-Jul-24,S003,P001,2,40,0.2,Online,29.1345,64,58.2689,5.7311,80,16,Mismatch
2073,10-Dec-24,S002,P001,2,40,0.2,In-Store,24.2662,64,48.5324,15.4676,80,16,Mismatch
2086,10-Jul-24,S003,P004,2,40,0.2,Online,27.9076,64,55.8152,8.1848,80,16,Mismatch
2119,11-Nov-24,S001,P003,2,40,0.2,Online,21.5035,64,43.007,20.993,80,16,Mismatch
2172,04-Jun-24,S003,P005,2,40,0.2,Online,22.4061,64,44.8121,19.1879,80,16,Mismatch
2207,07-Aug-24,S002,P007,2,40,0.2,Online,26.7794,64,53.5589,10.4411,80,16,Mismatch
2345,18-Aug-24,S002,P005,2,40,0.2,In-Store,29.869,64,59.7379,4.2621,80,16,Mismatch
2399,07-Oct-24,S004,P003,2,40,0.2,Online,30.1197,64,60.2395,3.7605,80,16,Mismatch
2440,09-May-24,S004,P004,2,40,0.2,In-Store,29.1144,64,58.2288,5.7712,80,16,Mismatch
2468,03-Mar-24,S003,P004,2,40,0.2,Online,23.795,64,47.59,16.41,80,16,Mismatch
2626,28-Apr-24,S004,P009,2,40,0.2,Online,22.411,64,44.822,19.178,80,16,Mismatch
2963,11-Feb-24,S004,P001,2,40,0.2,Online,30.1146,64,60.2292,3.7708,80,16,Mismatch
3072,30-Jul-24,S001,P003,2,40,0.2,In-Store,20.8061,64,41.6123,22.3877,80,16,Mismatch
3140,03-May-24,S004,P002,2,40,0.2,Online,30.3625,64,60.725,3.275,80,16,Mismatch
3258,01-Sep-24,S002,P009,2,40,0.2,In-Store,29.8501,64,59.7002,4.2998,80,16,Mismatch
3290,12-Mar-24,S002,P007,2,40,0.2,Online,29.4409,64,58.8819,5.1181,80,16,Mismatch
3340,02-Jan-24,S002,P003,2,40,0.2,Online,31.88,64,63.7599,0.2401,80,16,Mismatch
3369,29-Dec-24,S003,P006,2,40,0.2,Online,28.4759,64,56.9518,7.0482,80,16,Mismatch
3441,17-Mar-24,S003,P005,2,40,0.2,Online,20.7855,64,41.571,22.429,80,16,Mismatch
3461,06-Dec-24,S004,P008,2,40,0.2,Online,30.9541,64,61.9082,2.0918,80,16,Mismatch
3462,21-Jan-24,S004,P005,2,40,0.2,In-Store,24.6391,64,49.2782,14.7218,80,16,Mismatch
3480,31-May-24,S004,P003,2,40,0.2,Online,24.8696,64,49.7391,14.2609,80,16,Mismatch
3566,03-Oct-24,S003,P008,2,40,0.2,Online,27.1774,64,54.3547,9.6453,80,16,Mismatch
3628,23-Dec-24,S003,P009,2,40,0.2,Online,25.7143,64,51.4286,12.5714,80,16,Mismatch
3683,19-Dec-24,S002,P003,2,40,0.2,Online,25.4061,64,50.8123,13.1877,80,16,Mismatch
4147,07-Feb-24,S001,P002,2,40,0.2,In-Store,30.3896,64,60.7793,3.2207,80,16,Mismatch
4277,26-Nov-24,S004,P001,2,40,0.2,Online,30.2844,64,60.5689,3.4311,80,16,Mismatch
4427,16-Oct-24,S002,P006,2,40,0.2,In-Store,27.003,64,54.006,9.994,80,16,Mismatch
4442,06-May-24,S002,P009,2,40,0.2,In-Store,25.251,64,50.5021,13.4979,80,16,Mismatch
4769,05-Aug-24,S002,P007,2,40,0.2,Online,28.5159,64,57.0319,6.9681,80,16,Mismatch
4836,31-Mar-24,S003,P006,2,40,0.2,In-Store,27.3745,64,54.749,9.251,80,16,Mismatch
4870,19-Jun-24,S002,P007,2,40,0.2,Online,28.5929,64,57.1859,6.8141,80,16,Mismatch
5698,07-Jun-24,S004,P003,2,40,0.2,Online,21.9214,64,43.8428,20.1572,80,16,Mismatch
5755,10-Oct-24,S002,P008,2,40,0.2,In-Store,29.4364,64,58.8727,5.1273,80,16,Mismatch
5989,16-Sep-24,S004,P008,2,40,0.2,In-Store,21.6762,64,43.3524,20.6476,80,16,Mismatch
6015,02-Apr-24,S003,P010,2,40,0.2,Online,29.3592,64,58.7185,5.2815,80,16,Mismatch
6063,04-Jun-24,S001,P001,2,40,0.2,In-Store,28.2438,64,56.4876,7.5124,80,16,Mismatch
6094,24-Aug-24,S002,P007,2,40,0.2,In-Store,30.0712,64,60.1423,3.8577,80,16,Mismatch
6139,02-Apr-24,S004,P002,2,40,0.2,Online,28.6208,64,57.2416,6.7584,80,16,Mismatch
6643,05-Dec-24,S003,P009,2,40,0.2,Online,26.9282,64,53.8564,10.1436,80,16,Mismatch
6925,29-Apr-24,S001,P003,2,40,0.2,Online,24.6585,64,49.317,14.683,80,16,Mismatch
7050,21-Aug-24,S004,P007,2,40,0.2,In-Store,29.3994,64,58.7988,5.2012,80,16,Mismatch
7506,18-Feb-24,S004,P006,2,40,0.2,Online,22.1561,64,44.3122,19.6878,80,16,Mismatch
7512,02-Mar-24,S003,P009,2,40,0.2,In-Store,24.7926,64,49.5852,14.4148,80,16,Mismatch
7629,16-Mar-24,S003,P006,2,40,0.2,In-Store,30.2522,64,60.5043,3.4957,80,16,Mismatch
8406,10-Jul-24,S004,P008,2,40,0.2,In-Store,21.0708,64,42.1416,21.8584,80,16,Mismatch
8427,21-Jun-24,S002,P002,2,40,0.2,In-Store,21.9801,64,43.9602,20.0398,80,16,Mismatch
8465,27-Mar-24,S004,P010,2,40,0.2,Online,26.0435,64,52.087,11.913,80,16,Mismatch
8540,23-Jun-24,S004,P005,2,40,0.2,In-Store,31.4083,64,62.8167,1.1833,80,16,Mismatch
8582,29-Jan-24,S003,P008,2,40,0.2,Online,22.7224,64,45.4447,18.5553,80,16,Mismatch
8583,30-May-24,S003,P010,2,40,0.2,In-Store,28.7435,64,57.487,6.513,80,16,Mismatch
8604,18-Jan-24,S001,P006,2,40,0.2,Online,28.8761,64,57.7521,6.2479,80,16,Mismatch
8844,27-Aug-24,S002,P004,2,40,0.2,In-Store,21.1911,64,42.3821,21.6179,80,16,Mismatch
8869,27-Jan-24,S001,P010,2,40,0.2,Online,26.7013,64,53.4027,10.5973,80,16,Mismatch
9009,14-Jul-24,S002,P006,2,40,0.2,In-Store,26.4611,64,52.9223,11.0777,80,16,Mismatch
9013,22-Jan-24,S001,P005,2,40,0.2,In-Store,31.1464,64,62.2929,1.7071,80,16,Mismatch
9159,29-Aug-24,S002,P007,2,40,0.2,In-Store,21.2378,64,42.4756,21.5244,80,16,Mismatch
9435,06-Nov-24,S001,P007,2,40,0.2,In-Store,25.9328,64,51.8655,12.1345,80,16,Mismatch
9582,27-Feb-24,S002,P002,2,40,0.2,In-Store,26.969,64,53.9379,10.0621,80,16,Mismatch
9760,17-Jul-24,S002,P006,2,40,0.2,Online,27.09,64,54.18,9.82,80,16,Mismatch
10711,15-Oct-24,S004,P010,2,40,0.2,In-Store,28.1986,64,56.3972,7.6028,80,16,Mismatch
10866,02-Jul-24,S001,P003,2,40,0.2,Online,30.1948,64,60.3896,3.6104,80,16,Mismatch
11013,07-Jul-24,S002,P006,2,40,0.2,In-Store,29.9381,64,59.8762,4.1238,80,16,Mismatch
11286,13-Jul-24,S001,P006,2,40,0.2,Online,31.226,64,62.452,1.548,80,16,Mismatch
11288,13-Sep-24,S001,P009,2,40,0.2,Online,26.1652,64,52.3305,11.6695,80,16,Mismatch
11522,17-Jan-24,S004,P010,2,40,0.2,Online,31.3953,64,62.7906,1.2094,80,16,Mismatch
11941,13-Dec-24,S001,P006,2,40,0.2,Online,24.5403,64,49.0805,14.9195,80,16,Mismatch
11971,01-Apr-24,S004,P003,2,40,0.2,In-Store,29.3637,64,58.7274,5.2726,80,16,Mismatch
12014,03-Nov-24,S004,P003,2,40,0.2,Online,26.1242,64,52.2483,11.7517,80,16,Mismatch
12215,14-Apr-24,S001,P005,2,40,0.2,In-Store,22.295,64,44.5899,19.4101,80,16,Mismatch
12323,24-Aug-24,S002,P001,2,40,0.2,In-Store,25.411,64,50.8221,13.1779,80,16,Mismatch
12375,15-Feb-24,S002,P003,2,40,0.2,Online,24.1818,64,48.3636,15.6364,80,16,Mismatch
12393,27-Mar-24,S002,P007,2,40,0.2,In-Store,20.3118,64,40.6236,23.3764,80,16,Mismatch
12540,30-Dec-24,S001,P001,2,40,0.2,In-Store,26.7265,64,53.453,10.547,80,16,Mismatch
12578,20-Jan-24,S004,P010,2,40,0.2,In-Store,29.8189,64,59.6379,4.3621,80,16,Mismatch
12600,01-Aug-24,S002,P003,2,40,0.2,In-Store,27.8094,64,55.6188,8.3812,80,16,Mismatch
13338,12-Feb-24,S001,P006,2,40,0.2,In-Store,31.3487,64,62.6974,1.3026,80,16,Mismatch
13852,13-Sep-24,S004,P009,2,40,0.2,In-Store,31.3032,64,62.6064,1.3936,80,16,Mismatch
14039,05-Jun-24,S001,P008,2,40,0.2,In-Store,21.6285,64,43.2571,20.7429,80,16,Mismatch
14445,15-Oct-24,S002,P002,2,40,0.2,In-Store,24.7387,64,49.4774,14.5226,80,16,Mismatch
14683,28-Jan-24,S004,P005,2,40,0.2,Online,28.3096,64,56.6192,7.3808,80,16,Mismatch
14772,19-Feb-24,S004,P005,2,40,0.2,Online,29.9532,64,59.9063,4.0937,80,16,Mismatch
15018,07-Oct-24,S004,P005,2,40,0.2,In-Store,30.8584,64,61.7167,2.2833,80,16,Mismatch
15827,04-May-24,S002,P001,2,40,0.2,Online,25.7905,64,51.5809,12.4191,80,16,Mismatch
15943,14-Apr-24,S003,P001,2,40,0.2,Online,21.051,64,42.1021,21.8979,80,16,Mismatch
16121,17-Oct-24,S002,P004,2,40,0.2,Online,28.7521,64,57.5041,6.4959,80,16,Mismatch
16915,07-Jun-24,S001,P009,2,40,0.2,Online,25.1357,64,50.2714,13.7286,80,16,Mismatch
16918,21-Apr-24,S003,P010,2,40,0.2,Online,25.2491,64,50.4983,13.5017,80,16,Mismatch
16970,24-Jan-24,S001,P006,2,40,0.2,Online,21.3711,64,42.7421,21.2579,80,16,Mismatch
17059,14-Nov-24,S002,P009,2,40,0.2,In-Store,26.9076,64,53.8151,10.1849,80,16,Mismatch
17286,09-Jun-24,S003,P007,2,40,0.2,Online,28.3582,64,56.7165,7.2835,80,16,Mismatch
17444,22-Jan-24,S004,P009,2,40,0.2,Online,28.5007,64,57.0013,6.9987,80,16,Mismatch
17949,20-Jan-24,S003,P009,2,40,0.2,Online,28.7764,64,57.5528,6.4472,80,16,Mismatch
18074,05-Apr-24,S002,P006,2,40,0.2,Online,26.0739,64,52.1478,11.8522,80,16,Mismatch
18089,27-Jun-24,S001,P002,2,40,0.2,Online,23.3843,64,46.7687,17.2313,80,16,Mismatch
18329,21-Feb-24,S004,P004,2,40,0.2,Online,24.2982,64,48.5964,15.4036,80,16,Mismatch
18351,12-Sep-24,S001,P001,2,40,0.2,Online,22.2207,64,44.4415,19.5585,80,16,Mismatch
18618,03-Oct-24,S001,P009,2,40,0.2,In-Store,30.6946,64,61.3892,2.6108,80,16,Mismatch
18743,08-May-24,S004,P002,2,40,0.2,Online,29.8676,64,59.7352,4.2648,80,16,Mismatch
19150,15-Jan-24,S004,P007,2,40,0.2,In-Store,26.5807,64,53.1614,10.8386,80,16,Mismatch
19223,23-Aug-24,S002,P009,2,40,0.2,Online,31.1405,64,62.281,1.719,80,16,Mismatch
19399,28-Dec-24,S003,P006,2,40,0.2,Online,27.8391,64,55.6782,8.3218,80,16,Mismatch
19536,02-Apr-24,S003,P003,2,40,0.2,Online,31.6424,64,63.2848,0.7152,80,16,Mismatch
19589,04-Jul-24,S003,P001,2,40,0.2,In-Store,30.4762,64,60.9524,3.0476,80,16,Mismatch
19828,29-Jul-24,S003,P009,2,40,0.2,Online,25.8245,64,51.649,12.351,80,16,Mismatch
704,24-May-24,S004,P004,6,40,0.2,Online,28.627,192,171.7621,20.2379,240,48,Mismatch
1032,22-Oct-24,S001,P010,6,40,0.2,Online,23.4233,192,140.5399,51.4601,240,48,Mismatch
1195,16-Jul-24,S001,P010,6,40,0.2,Online,27.4408,192,164.6449,27.3551,240,48,Mismatch
1319,27-Jul-24,S004,P003,6,40,0.2,Online,20.5048,192,123.0288,68.9712,240,48,Mismatch
1835,02-Jun-24,S004,P006,6,40,0.2,Online,24.9048,192,149.4287,42.5713,240,48,Mismatch
2252,15-Nov-24,S003,P004,6,40,0.2,Online,26.2327,192,157.3964,34.6036,240,48,Mismatch
2473,07-Jan-24,S004,P001,6,40,0.2,Online,31.226,192,187.3562,4.6438,240,48,Mismatch
3136,24-Jul-24,S002,P001,6,40,0.2,Online,29.6842,192,178.1053,13.8947,240,48,Mismatch
3224,12-Mar-24,S001,P005,6,40,0.2,Online,20.8748,192,125.249,66.751,240,48,Mismatch
3488,24-May-24,S004,P002,6,40,0.2,Online,31.9771,192,191.8629,0.1371,240,48,Mismatch
3746,24-Oct-24,S003,P005,6,40,0.2,Online,24.2738,192,145.6429,46.3571,240,48,Mismatch
4507,12-May-24,S003,P003,6,40,0.2,Online,30.4865,192,182.919,9.081,240,48,Mismatch
4538,05-Feb-24,S002,P008,6,40,0.2,Online,29.2484,192,175.4903,16.5097,240,48,Mismatch
4996,02-Oct-24,S003,P006,6,40,0.2,Online,22.8736,192,137.2415,54.7585,240,48,Mismatch
5433,15-Jul-24,S002,P009,6,40,0.2,Online,21.7804,192,130.6826,61.3174,240,48,Mismatch
5569,06-May-24,S004,P010,6,40,0.2,Online,23.7708,192,142.6247,49.3753,240,48,Mismatch
5711,11-Nov-24,S004,P004,6,40,0.2,Online,25.2915,192,151.749,40.251,240,48,Mismatch
6758,08-Apr-24,S001,P006,6,40,0.2,Online,29.2332,192,175.3989,16.6011,240,48,Mismatch
7280,13-Apr-24,S004,P005,6,40,0.2,Online,29.6269,192,177.7615,14.2385,240,48,Mismatch
7334,23-May-24,S002,P004,6,40,0.2,Online,25.2833,192,151.6995,40.3005,240,48,Mismatch
7731,20-Nov-24,S001,P007,6,40,0.2,Online,29.5165,192,177.0988,14.9012,240,48,Mismatch
7955,26-Jul-24,S001,P007,6,40,0.2,Online,26.7895,192,160.737,31.263,240,48,Mismatch
8463,11-Dec-24,S004,P004,6,40,0.2,Online,29.722,192,178.3319,13.6681,240,48,Mismatch
9959,27-Sep-24,S001,P004,6,40,0.2,Online,28.9352,192,173.6112,18.3888,240,48,Mismatch
10101,28-Mar-24,S002,P006,6,40,0.2,Online,28.3802,192,170.2812,21.7188,240,48,Mismatch
10751,09-Jan-24,S004,P003,6,40,0.2,Online,22.9035,192,137.421,54.579,240,48,Mismatch
10815,27-Oct-24,S001,P007,6,40,0.2,Online,24.6286,192,147.7719,44.2281,240,48,Mismatch
10987,31-Mar-24,S004,P008,6,40,0.2,Online,21.236,192,127.4158,64.5842,240,48,Mismatch
11017,19-Jan-24,S003,P009,6,40,0.2,Online,25.7522,192,154.5129,37.4871,240,48,Mismatch
11445,21-Nov-24,S004,P006,6,40,0.2,Online,27.2315,192,163.3892,28.6108,240,48,Mismatch
11497,19-Sep-24,S002,P002,6,40,0.2,Online,31.9321,192,191.5929,0.4071,240,48,Mismatch
12371,27-Sep-24,S003,P008,6,40,0.2,Online,26.1738,192,157.0429,34.9571,240,48,Mismatch
13529,09-Jan-24,S004,P004,6,40,0.2,Online,21.0074,192,126.0446,65.9554,240,48,Mismatch
13729,27-Apr-24,S002,P002,6,40,0.2,Online,31.7641,192,190.5848,1.4152,240,48,Mismatch
13893,18-Sep-24,S003,P009,6,40,0.2,Online,21.9159,192,131.4953,60.5047,240,48,Mismatch
14628,29-Apr-24,S001,P001,6,40,0.2,Online,25.174,192,151.0438,40.9562,240,48,Mismatch
14655,04-Oct-24,S001,P010,6,40,0.2,Online,27.0936,192,162.5614,29.4386,240,48,Mismatch
15497,26-Aug-24,S004,P005,6,40,0.2,Online,23.7117,192,142.2703,49.7297,240,48,Mismatch
15586,19-Mar-24,S003,P001,6,40,0.2,Online,29.8437,192,179.0623,12.9377,240,48,Mismatch
16977,13-Sep-24,S004,P006,6,40,0.2,Online,24.3938,192,146.3627,45.6373,240,48,Mismatch
17058,17-Feb-24,S003,P002,6,40,0.2,Online,29.5944,192,177.5662,14.4338,240,48,Mismatch
17063,10-Sep-24,S002,P008,6,40,0.2,Online,29.7792,192,178.675,13.325,240,48,Mismatch
17355,06-Mar-24,S001,P003,6,40,0.2,Online,21.7121,192,130.2725,61.7275,240,48,Mismatch
19790,10-Oct-24,S003,P009,6,40,0.2,Online,20.8483,192,125.0896,66.9104,240,48,Mismatch
556,13-Jan-24,S003,P008,6,40,0.2,In-Store,20.4488,192,122.6927,69.3073,240,48,Mismatch
794,01-Nov-24,S003,P009,6,40,0.2,In-Store,26.0651,192,156.3909,35.6091,240,48,Mismatch
1084,18-Aug-24,S003,P010,6,40,0.2,In-Store,26.8133,192,160.88,31.12,240,48,Mismatch
1289,05-Feb-24,S004,P005,6,40,0.2,In-Store,20.9389,192,125.6333,66.3667,240,48,Mismatch
1912,15-Dec-24,S004,P003,6,40,0.2,In-Store,29.813,192,178.8782,13.1218,240,48,Mismatch
1919,29-Dec-24,S003,P001,6,40,0.2,In-Store,29.9895,192,179.9368,12.0632,240,48,Mismatch
1995,04-Mar-24,S002,P007,6,40,0.2,In-Store,24.8395,192,149.0367,42.9633,240,48,Mismatch
2368,18-Sep-24,S001,P009,6,40,0.2,In-Store,31.8865,192,191.3191,0.6809,240,48,Mismatch
2386,01-Dec-24,S001,P004,6,40,0.2,In-Store,24.9976,192,149.9855,42.0145,240,48,Mismatch
2541,18-Jul-24,S001,P001,6,40,0.2,In-Store,20.2542,192,121.5252,70.4748,240,48,Mismatch
2558,27-May-24,S003,P005,6,40,0.2,In-Store,23.3458,192,140.0749,51.9251,240,48,Mismatch
3423,18-Sep-24,S001,P008,6,40,0.2,In-Store,25.702,192,154.212,37.788,240,48,Mismatch
3621,23-Dec-24,S001,P004,6,40,0.2,In-Store,24.5468,192,147.2811,44.7189,240,48,Mismatch
3964,15-Nov-24,S002,P001,6,40,0.2,In-Store,22.1973,192,133.1836,58.8164,240,48,Mismatch
4534,28-Oct-24,S003,P004,6,40,0.2,In-Store,29.8084,192,178.8502,13.1498,240,48,Mismatch
5588,23-Feb-24,S004,P004,6,40,0.2,In-Store,29.8006,192,178.8035,13.1965,240,48,Mismatch
6061,29-Nov-24,S002,P003,6,40,0.2,In-Store,26.1686,192,157.0115,34.9885,240,48,Mismatch
6180,05-Dec-24,S002,P002,6,40,0.2,In-Store,25.3881,192,152.3288,39.6712,240,48,Mismatch
6535,26-Nov-24,S001,P001,6,40,0.2,In-Store,23.5311,192,141.1869,50.8131,240,48,Mismatch
6696,09-Jun-24,S002,P006,6,40,0.2,In-Store,30.6975,192,184.1853,7.8147,240,48,Mismatch
6926,06-Apr-24,S002,P007,6,40,0.2,In-Store,22.8209,192,136.9251,55.0749,240,48,Mismatch
7016,27-May-24,S002,P008,6,40,0.2,In-Store,24.8328,192,148.9969,43.0031,240,48,Mismatch
7267,06-Oct-24,S004,P010,6,40,0.2,In-Store,21.902,192,131.4119,60.5881,240,48,Mismatch
8482,04-Sep-24,S002,P006,6,40,0.2,In-Store,20.148,192,120.8877,71.1123,240,48,Mismatch
8893,08-Aug-24,S004,P010,6,40,0.2,In-Store,26.341,192,158.0459,33.9541,240,48,Mismatch
8898,14-Dec-24,S002,P002,6,40,0.2,In-Store,25.2894,192,151.7361,40.2639,240,48,Mismatch
8913,24-Aug-24,S002,P007,6,40,0.2,In-Store,30.9749,192,185.8497,6.1503,240,48,Mismatch
9113,06-Jan-24,S004,P007,6,40,0.2,In-Store,29.052,192,174.3119,17.6881,240,48,Mismatch
9419,24-Sep-24,S002,P007,6,40,0.2,In-Store,23.6026,192,141.6156,50.3844,240,48,Mismatch
9452,17-May-24,S003,P007,6,40,0.2,In-Store,30.3616,192,182.1694,9.8306,240,48,Mismatch
9604,09-Jul-24,S003,P007,6,40,0.2,In-Store,29.9015,192,179.4087,12.5913,240,48,Mismatch
10060,15-Oct-24,S003,P009,6,40,0.2,In-Store,28.197,192,169.1818,22.8182,240,48,Mismatch
10494,14-Aug-24,S004,P003,6,40,0.2,In-Store,20.0597,192,120.3582,71.6418,240,48,Mismatch
11018,13-Sep-24,S001,P007,6,40,0.2,In-Store,23.1581,192,138.9485,53.0515,240,48,Mismatch
11054,07-Jul-24,S004,P003,6,40,0.2,In-Store,28.9194,192,173.5165,18.4835,240,48,Mismatch
11158,16-Apr-24,S004,P001,6,40,0.2,In-Store,31.3688,192,188.213,3.787,240,48,Mismatch
11907,03-Sep-24,S001,P009,6,40,0.2,In-Store,30.4968,192,182.9808,9.0192,240,48,Mismatch
12596,07-Jan-24,S002,P002,6,40,0.2,In-Store,25.8081,192,154.8488,37.1512,240,48,Mismatch
12723,18-Mar-24,S002,P008,6,40,0.2,In-Store,26.2335,192,157.4013,34.5987,240,48,Mismatch
12761,05-May-24,S002,P009,6,40,0.2,In-Store,21.2249,192,127.3496,64.6504,240,48,Mismatch
12788,26-Mar-24,S001,P005,6,40,0.2,In-Store,26.606,192,159.6358,32.3642,240,48,Mismatch
12862,28-Jun-24,S002,P005,6,40,0.2,In-Store,23.8991,192,143.3947,48.6053,240,48,Mismatch
13011,21-Nov-24,S004,P006,6,40,0.2,In-Store,29.4742,192,176.8453,15.1547,240,48,Mismatch
13088,16-Feb-24,S002,P004,6,40,0.2,In-Store,25.4912,192,152.9471,39.0529,240,48,Mismatch
13527,11-Dec-24,S004,P005,6,40,0.2,In-Store,31.0403,192,186.2416,5.7584,240,48,Mismatch
13734,20-Feb-24,S004,P001,6,40,0.2,In-Store,24.932,192,149.5922,42.4078,240,48,Mismatch
14186,01-Jan-24,S001,P009,6,40,0.2,In-Store,24.2641,192,145.5848,46.4152,240,48,Mismatch
14528,25-Jan-24,S001,P009,6,40,0.2,In-Store,23.8358,192,143.0151,48.9849,240,48,Mismatch
14636,26-May-24,S001,P002,6,40,0.2,In-Store,26.7692,192,160.6153,31.3847,240,48,Mismatch
14796,08-Mar-24,S002,P005,6,40,0.2,In-Store,29.124,192,174.7443,17.2557,240,48,Mismatch
14877,17-Jun-24,S002,P002,6,40,0.2,In-Store,31.7546,192,190.5275,1.4725,240,48,Mismatch
15122,19-Oct-24,S004,P009,6,40,0.2,In-Store,31.9931,192,191.9584,0.0416,240,48,Mismatch
15263,04-Dec-24,S001,P004,6,40,0.2,In-Store,27.3456,192,164.0737,27.9263,240,48,Mismatch
15614,27-Sep-24,S004,P005,6,40,0.2,In-Store,27.2273,192,163.3638,28.6362,240,48,Mismatch
15954,29-Aug-24,S002,P010,6,40,0.2,In-Store,26.9752,192,161.8514,30.1486,240,48,Mismatch
16343,28-Feb-24,S003,P010,6,40,0.2,In-Store,23.1207,192,138.7242,53.2758,240,48,Mismatch
16397,17-Mar-24,S002,P008,6,40,0.2,In-Store,27.5339,192,165.2034,26.7966,240,48,Mismatch
16398,10-Aug-24,S002,P008,6,40,0.2,In-Store,22.7801,192,136.6805,55.3195,240,48,Mismatch
